reference,date,repository,filename,score,value,comment_cleaned,sentiment
r4.8,2009-12-01,5a932d02b8a9f956ba503603,extensions/ActiveTestSuite.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,swingui/TestRunner.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/rules/RuleMemberValidatorTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/categories/MultiCategoryTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/Rule.java,2.0,1,annotates fields contain rules field must public static subtype link methodrule information see link methodrule annotates field that contain rule such a field must be public not static and a subtype of link methodrule for more information see link methodrule,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/framework/TestSuite.java,1.5,1,pa codetestsuitecode codecompositecode tests runs collection test cases example using dynamic test definition pre testsuite suite new testsuite suiteaddtestnew mathtesttestadd suiteaddtestnew mathtesttestdividebyzero pre p palternatively testsuite extract tests run automatically pass class testcase class testsuite constructor pre testsuite suite new testsuitemathtestclass pre p pthis constructor creates suite methods starting test take argumentsp pa final option large array test classes pre class testclasses mathtestclass anothertestclass testsuite suite new testsuitetestclasses pre p see test pa codetestsuitecode is a codecompositecode of test it run a collection of test case here is an example using the dynamic test definition pre testsuite suite new testsuite suiteaddtestnew mathtesttestadd suiteaddtestnew mathtesttestdividebyzero pre p palternatively a testsuite can extract the test to be run automatically to do so you pas the class of your testcase class to the testsuite constructor pre testsuite suite new testsuitemathtestclass pre p pthis constructor creates a suite with all the method starting with test that take no argumentsp pa final option is to do the same for a large array of test class pre class testclasses mathtestclass anothertestclass testsuite suite new testsuitetestclasses pre p see test,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/After.java,5.0,1,pif allocate external resources link orgjunitbefore method need release test runs annotating codecode method codeampaftercode causes method run link orgjunittest method codeampaftercode methods guaranteed run even link orgjunitbefore link orgjunittest method throws exception codeampaftercode methods declared superclasses run current classp simple example pre public class example file output ampbefore createoutputfile output new file amptest something ampafter deleteoutputfile outputdelete pre see orgjunitbefore see orgjunittest pif you allocate external resource in a link orgjunitbefore method you need to release them after the test run annotating a codecode method with codeampaftercode cause that method to be run after the link orgjunittest method all codeampaftercode method are guaranteed to run even if a link orgjunitbefore or link orgjunittest method throw an exception the codeampaftercode method declared in superclass will be run after those of the current classp here is a simple example pre public class example file output ampbefore createoutputfile output new file amptest something ampafter deleteoutputfile outputdelete pre see orgjunitbefore see orgjunittest,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/ComparisonCriteria.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/ErrorCollector.java,3.5,1,adds throwable table execution continues test fail end add a throwable to the table execution continues but the test will fail at the end,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/junit/tests/framework/SuiteTest.java,8.5,1,test case obsolete since compiler catch error testnotestcaseclass test new testsuitenotestcaseclassclass trunfresult assertequals fresultruncount warning test asserttrue fresultwassuccessful this test case is obsolete since the compiler will catch this error in testnotestcaseclass test t new testsuitenotestcaseclassclass trunfresult assertequals fresultruncount warning test asserttrue fresultwassuccessful,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/model/RunnerBuilder.java,4.5,1,runnerbuilder strategy constructing runners classes writers custom runners use coderunnerbuildercodes custom runner class constructor taking coderunnerbuildercode parameter passed instance coderunnerbuildercode used build runner example imagine custom runner builds suites based list classes text file pre runwithtextfilesuiteclass suitespecfilemysuitetxt class mysuite pre implementation textfilesuite might include pre public textfilesuiteclass testclass runnerbuilder builder string classname readclassnames addrunnerbuilderrunnerforclassclassfornameclassname pre see orgjunitrunnerssuite a runnerbuilder is a strategy for constructing runner for class only writer of custom runner should use coderunnerbuildercodes a custom runner class with a constructor taking a coderunnerbuildercode parameter will be passed the instance of coderunnerbuildercode used to build that runner itself for example imagine a custom runner that build suite based on a list of class in a text file pre runwithtextfilesuiteclass suitespecfilemysuitetxt class mysuite pre the implementation of textfilesuite might include pre public textfilesuiteclass testclass runnerbuilder builder for string classname readclassnames addrunnerbuilderrunnerforclassclassfornameclassname pre see orgjunitrunnerssuite,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/framework/TestListener.java,3.0,1,error occurred an error occurred,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/model/FrameworkField.java,0.0,1,represents field test class currently used rules link blockjunitclassrunner custom runners make uses represents a field on a test class currently used only for rule in link blockjunitclassrunner but custom runner can make other us,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/notification/RunListener.java,2.0,1,called test run generally test method annotated link orgjunitignore param description describes test run called when a test will not be run generally because a test method is annotated with link orgjunitignore param description describes the test that will not be run,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/JUnitCore.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/max/MaxComputerTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/runners/JUnit38ClassRunner.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/max/MaxStarterTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/Suite.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/InexactComparisonCriteria.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java,9.0,1,returns link statement run nonoverridden code methods class superclasses running code next methods always executed exceptions thrown previous steps combined necessary exceptions methods link multiplefailureexception deprecated private soon use rules instead return a link statement run all nonoverridden code after method on this class and superclass before running code next all after method are always executed exception thrown by previous step are combined if necessary with exception from after method into a link multiplefailureexception deprecated will be private soon use rule instead,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/internal/runners/statements/FailOnTimeoutTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/parallel/ParallelClassTest.java,2.0,1,overhead could less half millisecond overhead could be le than half a millisecond,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatchman.java,2.5,1,invoked test method fails param e param method invoked when a test method fails param e param method,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/experimental/theories/runner/SuccessfulWithDataPointFields.java,2.5,1,annotated datapoint therefore ignored not annotated a a datapoint and therefore should be ignored,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/running/core/SystemExitTest.java,1.5,1,make sure systemexit works expected weve problems platforms make sure systemexit work a expected weve had problem with this on some platform,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/BeforeClass.java,9.5,1,psometimes several tests need share computationally expensive setup like logging database compromise independence tests sometimes necessary optimization annotating codepublic static voidcode noarg method codebeforeclasscode causes run test methods class codebeforeclasscode methods superclasses run current classp example pre public class example ampbeforeclass public static void onlyonce amptest one amptest two pre see orgjunitafterclass psometimes several test need to share computationally expensive setup like logging into a database while this can compromise the independence of test sometimes it is a necessary optimization annotating a codepublic static voidcode noarg method with codebeforeclasscode cause it to be run once before any of the test method in the class the codebeforeclasscode method of superclass will be run before those the current classp for example pre public class example ampbeforeclass public static void onlyonce amptest one amptest two pre see orgjunitafterclass,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/max/MaxCore.java,6.0,1,cheating runs whole class get warning method cant better junit thrown away method warning this is cheating because it run the whole class to get the warning for this method but we cant do better because junit s thrown away which method the warning is for,-1
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/runners/Enclosed.java,2.5,1,put tests inner classes ant example wont find running outer class enclosed tests inner classes run might put tests inner classes group convenience share constants example pre runwithenclosedclass public class listtests useful shared stuff public static class onekindoflisttest public static class anotherkind pre real example see orgjunittestsmanipulationsortabletest if you put test in inner class ant for example wont find them by running the outer class with enclosed the test in the inner class will be run you might put test in inner class to group them for convenience or to share constant so for example pre runwithenclosedclass public class listtests useful shared stuff public static class onekindoflisttest public static class anotherkind pre for a real example see orgjunittestsmanipulationsortabletest,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/junit/samples/money/MoneyBag.java,2.0,1,moneybag defers exchange rate conversions example adding swiss francs us dollars represented bag containing two monies chf usd adding another swiss francs gives bag chf usd due deferred exchange rate conversion later value moneybag different exchange rates moneybag represented list monies provides different constructors create moneybag a moneybag defers exchange rate conversion for example adding swiss franc to u dollar is represented a a bag containing the two monies chf and usd adding another swiss franc give a bag with chf and usd due to the deferred exchange rate conversion we can later value a moneybag with different exchange rate a moneybag is represented a a list of monies and provides different constructor to create a moneybag,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/junit3compatibility/AllTestsTest.java,2.6,1,explicitly set run runner might independently run onetest have to explicitly set run here because the runner might independently run onetest above,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/assertion/AssertionTest.java,2.5,1,want use assertions reported correctly if you want to use assertion they will be reported correctly,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/deprecated/JUnit4ClassRunnerTest.java,3.5,1,deprecated simple smoke test make sure old junitclassrunner basically works delete test junitclassrunner goes great heap sky deprecated this is a simple smoke test to make sure the old junitclassrunner basically work delete this test when junitclassrunner go to the great heap in the sky,1
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/notification/Failure.java,4.0,1,codefailurecode holds description failed test exception thrown running cases link orgjunitrunnerdescription single test however problems encountered constructing test example link orgjunitbeforeclass method static may describe something single test a codefailurecode hold a description of the failed test and the exception that wa thrown while running it in most case the link orgjunitrunnerdescription will be of a single test however if problem are encountered while constructing the test for example if a link orgjunitbeforeclass method is not static it may describe something other than a single test,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/runners/ClassRoadie.java,6.0,1,deprecated included backwards compatibility junit removed next release please use link blockjunitclassrunner place link junitclassrunner deprecated included for backwards compatibility with junit will be removed in the next release please use link blockjunitclassrunner in place of link junitclassrunner,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/Description.java,0.0,1,create codedescriptioncode named codenamecode generally add children codedescriptioncode param name name codedescriptioncode param annotations return codedescriptioncode named codenamecode create a codedescriptioncode named codenamecode generally you will add child to this codedescriptioncode param name the name of the codedescriptioncode param annotation return a codedescriptioncode named codenamecode,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/JUnit4.java,6.5,1,aliases current default junit class runner futureproofing future versions junit change default runner class also change definition class developers wanting explicitly tag class junit class use code runwithjunitclass example junit code runwithblockjunitclassrunnerclass way class usedany extension depends implementation details class likely break future versions alias the current default junit class runner for futureproofing if future version of junit change the default runner class they will also change the definition of this class developer wanting to explicitly tag a class a a junit class should use code runwithjunitclass not for example in junit code runwithblockjunitclassrunnerclass this is the only way this class should be usedany extension that depends on the implementation detail of this class is likely to break in future version,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/notification/RunNotifier.java,2.0,1,internal use results listener must first internal use only the result listener must be first,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/max/MaxHistory.java,2.5,1,loads link maxhistory code file generates new one saved code file load a link maxhistory from code file or generates a new one that will be saved to code file,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/Result.java,0.0,1,nothing passing may change do nothing same a passing for may change in,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/manipulation/Sortable.java,5.0,1,interface runners allow sorting tests sorting tests based last failed recently failed first reduce average time first test failing test sorting used cope order dependencies tests tests isolated less expensive maintain run individually interface for runner that allow sorting of test by sorting test based on when they last failed most recently failed first you can reduce the average time to the first test failing test sorting should not be used to cope with order dependency between test test that are isolated from each other are le expensive to maintain and can be run individually,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/junit/tests/extensions/AllTests.java,2.6,1,collect tests manually test class collection code collect test manually because we have to test class collection code,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/junit/samples/SimpleTest.java,3.0,1,avoid warning using result avoid warning for not using result,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TemporaryFolder.java,2.5,1,temporaryfolder rule allows creation files folders guaranteed deleted test method finishes whether passes fails pre public static class hastempfolder amprule public temporaryfolder folder new temporaryfolder amptest testusingtempfolder throws ioexception file createdfile foldernewfileampquotmyfiletxtampquot file createdfolder foldernewfolderampquotsubfolderampquot pre the temporaryfolder rule allows creation of file and folder that are guaranteed to be deleted when the test method finish whether it pass or fails pre public static class hastempfolder amprule public temporaryfolder folder new temporaryfolder amptest testusingtempfolder throw ioexception file createdfile foldernewfileampquotmyfiletxtampquot file createdfolder foldernewfolderampquotsubfolderampquot pre,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/tests/running/core/CommandLineTest.java,1.88,1,todo create testsystem instead todo create a testsystem instead,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/Computer.java,3.0,1,represents strategy computing runners suites warning class likely undergo serious changes version beyond represents a strategy for computing runner and suite warning this class is very likely to undergo serious change in version and beyond,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/MethodRule.java,12.0,1,methodrule alteration test method run reported multiple link methodrules applied test method link statement executes method passed annotated link rule turn may return substitute modified link statement passed next link rule examples useful see provided methodrules write ul lilink errorcollector collect multiple errors one test methodli lilink expectedexception make flexible assertions thrown exceptionsli lilink externalresource start stop server exampleli lilink temporaryfolder create fresh files delete testli lilink testname remember test name use methodli lilink testwatchman add logic events method executionli lilink timeout cause test fail set timeli lilink verifier fail test object state ends incorrectli ul a methodrule is an alteration in how a test method is run and reported multiple link methodrules can be applied to a test method the link statement that executes the method is passed to each annotated link rule in turn and each may return a substitute or modified link statement which is passed to the next link rule if any for example of how this can be useful see these provided methodrules or write your own ul lilink errorcollector collect multiple error in one test methodli lilink expectedexception make flexible assertion about thrown exceptionsli lilink externalresource start and stop a server for exampleli lilink temporaryfolder create fresh file and delete after testli lilink testname remember the test name for use during the methodli lilink testwatchman add logic at event during method executionli lilink timeout cause test to fail after a set timeli lilink verifier fail test if object state end up incorrectli ul,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/model/TestClass.java,7.5,1,creates code testclass wrapping code klass time constructor executes class scanned annotations expensive process hope future jdks therefore try share instances code testclass possible creates a code testclass wrapping code klass each time this constructor executes the class is scanned for annotation which can be an expensive process we hope in future jdks it will not be therefore try to share instance of code testclass where possible,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/framework/TestResult.java,2.5,1,informs result test started informs the result that a test will be started,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/framework/Protectable.java,2.0,1,protectableem run throw throwable see testresult a protectableem can be run and can throw a throwable see testresult,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/results/PrintableResult.java,3.0,1,test result prints nicely error messages intended used junit selftests example pre assertthattestresulthasexpectedexceptionclass issuccessful pre a test result that print nicely in error message this is only intended to be used in junit selftests for example pre assertthattestresulthasexpectedexceptionclass issuccessful pre,-1
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/ComparisonFailure.java,2.5,1,maximum length fexpected factual exceeded strings shortened see comparisoncompactor the maximum length for fexpected and factual if it is exceeded the string should be shortened see comparisoncompactor,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/junit/samples/money/Money.java,3.0,1,makes sense void appendtomoneybag this make no sense void appendtomoneybag m,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/framework/TestCase.java,4.0,1,test case defines fixture run multiple tests define test casebr ol liimplement subclass codetestcasecodeli lidefine instance variables store state fixtureli liinitialize fixture state overriding link setupli licleanup test overriding link teardownli ol test runs fixture side effects among test runs example pre public class mathtest extends testcase protected double fvalue protected double fvalue protected void setup fvalue fvalue pre test implement method interacts fixture verify expected results assertions specified calling link junitframeworkassertasserttruestring boolean boolean pre testadd double result fvalue fvalue asserttrueresult pre methods defined run framework supports static type safe dynamic way run test static way override runtest method define method invoked convenient way anonymous inner class pre testcase test new mathtestadd runtest testadd testrun pre dynamic way uses reflection implement link runtest dynamically finds invokes method case name test case correspond test method run pre testcase test new mathtesttestadd testrun pre tests run collected testsuite junit provides different itest runnersi run test suite collect results test runner either expects static method codesuitecode entry point get test run extract suite automatically pre public static test suite suiteaddtestnew mathtesttestadd suiteaddtestnew mathtesttestdividebyzero return suite pre see testresult see testsuite a test case defines the fixture to run multiple test to define a test casebr ol liimplement a subclass of codetestcasecodeli lidefine instance variable that store the state of the fixtureli liinitialize the fixture state by overriding link setupli licleanup after a test by overriding link teardownli ol each test run in it own fixture so there can be no side effect among test run here is an example pre public class mathtest extends testcase protected double fvalue protected double fvalue protected void setup fvalue fvalue pre for each test implement a method which interacts with the fixture verify the expected result with assertion specified by calling link junitframeworkassertasserttruestring boolean with a boolean pre testadd double result fvalue fvalue asserttrueresult pre once the method are defined you can run them the framework support both a static type safe and more dynamic way to run a test in the static way you override the runtest method and define the method to be invoked a convenient way to do so is with an anonymous inner class pre testcase test new mathtestadd runtest testadd testrun pre the dynamic way us reflection to implement link runtest it dynamically find and invokes a method in this case the name of the test case ha to correspond to the test method to be run pre testcase test new mathtesttestadd testrun pre the test to be run can be collected into a testsuite junit provides different itest runnersi which can run a test suite and collect the result a test runner either expects a static method codesuitecode a the entry point to get a test to run or it will extract the suite automatically pre public static test suite suiteaddtestnew mathtesttestadd suiteaddtestnew mathtesttestdividebyzero return suite pre see testresult see testsuite,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/textui/TestRunner.java,2.5,1,command line based tool run tests pre java junittextuitestrunner wait testcaseclass pre ptestrunner expects name testcase class argument class defines static codesuitecode method invoked returned test run otherwise methods starting test arguments runp p wait command line argument given testrunner waits users types returnp ptestrunner prints trace tests executed followed summary endp a command line based tool to run test pre java junittextuitestrunner wait testcaseclass pre ptestrunner expects the name of a testcase class a argument if this class defines a static codesuitecode method it will be invoked and the returned test is run otherwise all the method starting with test having no argument are runp p when the wait command line argument is given testrunner wait until the user type returnp ptestrunner print a trace a the test are executed followed by a summary at the endp,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/manipulation/Filter.java,2.5,1,invoke link orgjunitrunnerrunner cause tests intends run first checked filter pass filter run param child runner filtered receiver throws notestsremainexception receiver removes tests invoke with a link orgjunitrunnerrunner to cause all test it intends to run to first be checked with the filter only those that pas the filter will be run param child the runner to be filtered by the receiver throw notestsremainexception if the receiver remove all test,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/Request.java,2.5,1,create coderequestcode processed run tests class class suite method ignored param clazz class containing tests return coderequestcode cause tests class run create a coderequestcode that when processed will run all the test in a class if the class ha a suite method it will be ignored param clazz the class containing the test return a coderequestcode that will cause all test in the class to be run,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/matchers/TypeSafeMatcher.java,3.0,1,convenient base class matchers require nonnull value specific type simply implements null check checks type casts author joe walnes convenient base class for matcher that require a nonnull value of a specific type this simply implement the null check check the type and then cast author joe walnes,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/extensions/TestDecorator.java,2.0,1,decorator tests use testdecorator base class defining new test decorators test decorator subclasses introduced add behaviour test run a decorator for test use testdecorator a the base class for defining new test decorator test decorator subclass can be introduced to add behaviour before or after a test is run,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/theories/internal/Assignments.java,2.5,1,potentially incomplete list value assignments methods formal parameters a potentially incomplete list of value assignment for a method formal parameter,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/extensions/ActiveTestSuite.java,2.0,1,inlined due limitation vajavaactivetestsuitesuperruntesttest result inlined due to limitation in vajavaactivetestsuitesuperruntesttest result,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/framework/Test.java,2.0,1,testem run collect results see testresult a testem can be run and collect it result see testresult,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/runners/JUnit4ClassRunner.java,6.0,1,deprecated included backwards compatibility junit removed next release please use link blockjunitclassrunner place link junitclassrunner may disappear soon april deprecated included for backwards compatibility with junit will be removed in the next release please use link blockjunitclassrunner in place of link junitclassrunner this may disappear a soon a april,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,framework/TestResult.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/framework/Assert.java,3.0,1,fails test message fails a test with no message,-1
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/rules/RuleMemberValidatorTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/runner/RequestTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runner/JUnitCommandLineParseResult.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Timeout.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/management/ManagementFactory.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/theories/DataPoint.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/ClassRule.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/function/ThrowingRunnable.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/theories/suppliers/TestedOn.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/validator/ValidateWith.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestRule.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/samples/SimpleTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/TestWatcher.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/matchers/StacktracePrintingMatcher.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/Stopwatch.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/Throwables.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/FixMethodOrder.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/rules/TemporaryFolderRuleAssuredDeletionTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/junit/framework/TestFailure.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/theories/Theory.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/junit/tests/framework/AssertTest.java,5.0,1,also testing fail cant rely fail working also we are testing fail so we cant rely on fail working,-1
r4.8,2009-12-01,5a932d02b8a9f956ba503603,extensions/ExceptionTestCase.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,samples/money/Money.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,runner/TestCaseClassLoader.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,tests/extensions/AllTests.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,framework/TestListener.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,tests/framework/SuiteTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,framework/Assert.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,swingui/TestRunContext.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,samples/SimpleTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,samples/money/MoneyBag.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,runner/BaseTestRunner.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,framework/Protectable.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/requests/ClassRequest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/theories/ParametersSuppliedBy.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/AssumptionViolatedException.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/model/Annotatable.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/matchers/ThrowableCauseMatcher.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/validator/AnnotationValidator.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/Test.java,2.5,1,optionally specify codetimeoutcode milliseconds cause test method fail takes longer number milliseconds optionally specify codetimeoutcode in millisecond to cause a test method to fail if it take longer than that number of millisecond,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/results/ResultMatchers.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/test/java/org/junit/rules/MethodRulesTest.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/experimental/categories/CategoryValidator.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/TestCouldNotBeSkippedException.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/runners/model/FrameworkMethod.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/internal/management/ReflectiveRuntimeMXBean.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/RuleChain.java,0,0,,0
r4.8,2009-12-01,5a932d02b8a9f956ba503603,src/main/java/org/junit/rules/ExpectedException.java,2.5,1,able remove suppression brave new hamcrest world should be able to remove this suppression in some brave new hamcrest world,0
